pattern,index,src,dst
uniform,3903,15,7
uniform,3904,0,7
uniform,3905,1,14
uniform,3906,2,10
uniform,3907,3,4
uniform,3908,4,12
uniform,3909,5,13
uniform,3910,6,3
uniform,3911,7,13
uniform,3912,8,9
uniform,3913,9,7
uniform,3914,10,5
uniform,3915,11,2
uniform,3916,12,7
uniform,3917,13,4
uniform,3918,14,5
uniform,3919,15,5
uniform,3920,0,11
uniform,3921,1,10
uniform,3922,2,13
uniform,3923,3,8
uniform,3924,4,15
uniform,3925,5,3
uniform,3926,6,8
uniform,3927,7,6
uniform,3928,8,5
uniform,3929,9,7
uniform,3930,10,3
uniform,3931,11,1
uniform,3932,12,7
uniform,3933,13,12
uniform,3934,14,9
uniform,3935,15,7
uniform,3936,0,2
uniform,3937,1,12
uniform,3938,2,1
uniform,3939,3,8
uniform,3940,4,12
uniform,3941,5,11
uniform,3942,6,14
uniform,3943,7,10
uniform,3944,8,15
uniform,3945,9,8
uniform,3946,10,15
uniform,3947,11,4
uniform,3948,12,6
uniform,3949,13,4
uniform,3950,14,8
uniform,3951,15,6
uniform,3952,0,2
uniform,3953,1,11
uniform,3954,2,10
uniform,3955,3,15
uniform,3956,4,13
uniform,3957,5,2
uniform,3958,6,11
uniform,3959,7,5
uniform,3960,8,9
uniform,3961,9,0
uniform,3962,10,9
uniform,3963,11,5
uniform,3964,12,10
uniform,3965,13,7
uniform,3966,14,4
uniform,3967,15,10
uniform,3968,0,6
uniform,3969,1,11
uniform,3970,2,8
uniform,3971,3,9
uniform,3972,4,7
uniform,3973,5,6
uniform,3974,6,8
uniform,3975,7,0
uniform,3976,8,6
uniform,3977,9,6
uniform,3978,10,6
uniform,3979,11,1
uniform,3980,12,14
uniform,3981,13,4
uniform,3982,14,1
uniform,3983,15,13
uniform,3984,0,9
uniform,3985,1,10
uniform,3986,2,4
uniform,3987,3,1
uniform,3988,4,7
uniform,3989,5,8
uniform,3990,6,3
uniform,3991,7,8
uniform,3992,8,15
uniform,3993,9,5
uniform,3994,10,5
uniform,3995,11,15
uniform,3996,12,13
uniform,3997,13,6
uniform,3998,14,6
uniform,3999,15,6
uniform,4000,0,3
uniform,4001,1,13
uniform,4002,2,10
uniform,4003,3,11
uniform,4004,4,3
uniform,4005,5,10
uniform,4006,6,10
uniform,4007,7,15
uniform,4008,8,12
uniform,4009,9,3
uniform,4010,10,8
uniform,4011,11,7
uniform,4012,12,9
uniform,4013,13,2
uniform,4014,14,4
uniform,4015,15,8
uniform,4016,0,2
uniform,4017,1,0
uniform,4018,2,9
uniform,4019,3,9
uniform,4020,4,3
uniform,4021,5,13
uniform,4022,6,10
uniform,4023,7,1
uniform,4024,8,1
uniform,4025,9,7
uniform,4026,10,13
uniform,4027,11,8
uniform,4028,12,15
uniform,4029,13,10
uniform,4030,14,8
uniform,4031,15,3
uniform,4032,0,11
uniform,4033,1,2
uniform,4034,2,9
uniform,4035,3,12
uniform,4036,4,8
uniform,4037,5,3
uniform,4038,6,15
uniform,4039,7,6
uniform,4040,8,6
uniform,4041,9,6
uniform,4042,10,8
uniform,4043,11,13
uniform,4044,12,11
uniform,4045,13,6
uniform,4046,14,8
uniform,4047,15,10
uniform,4048,0,6
uniform,4049,1,10
uniform,4050,2,10
uniform,4051,3,9
uniform,4052,4,3
uniform,4053,5,10
uniform,4054,6,14
uniform,4055,7,0
uniform,4056,8,2
uniform,4057,9,5
uniform,4058,10,4
uniform,4059,11,7
uniform,4060,12,15
uniform,4061,13,0
uniform,4062,14,10
uniform,4063,15,9
uniform,4064,0,15
uniform,4065,1,8
uniform,4066,2,15
uniform,4067,3,10
uniform,4068,4,15
uniform,4069,5,4
uniform,4070,6,4
uniform,4071,7,9
uniform,4072,8,0
uniform,4073,9,1
uniform,4074,10,11
uniform,4075,11,15
uniform,4076,12,3
uniform,4077,13,0
uniform,4078,14,15
uniform,4079,15,2
uniform,4080,0,2
uniform,4081,1,9
uniform,4082,2,12
uniform,4083,3,13
uniform,4084,4,9
uniform,4085,5,3
uniform,4086,6,13
uniform,4087,7,4
uniform,4088,8,3
uniform,4089,9,7
uniform,4090,10,15
uniform,4091,11,6
uniform,4092,12,6
uniform,4093,13,0
uniform,4094,14,11
uniform,4095,15,14
uniform,4096,0,3
uniform,4097,1,2
uniform,4098,2,5
uniform,4099,3,12
uniform,4100,4,15
uniform,4101,5,13
uniform,4102,6,5
uniform,4103,7,4
uniform,4104,8,0
uniform,4105,9,14
uniform,4106,10,9
uniform,4107,11,7
uniform,4108,12,0
uniform,4109,13,8
uniform,4110,14,2
uniform,4111,15,11
uniform,4112,0,1
uniform,4113,1,7
uniform,4114,2,5
uniform,4115,3,14
uniform,4116,4,6
uniform,4117,5,2
uniform,4118,6,9
uniform,4119,7,14
uniform,4120,8,0
uniform,4121,9,3
uniform,4122,10,2
uniform,4123,11,9
uniform,4124,12,15
uniform,4125,13,0
uniform,4126,14,4
uniform,4127,15,6
uniform,4128,0,5
uniform,4129,1,3
uniform,4130,2,14
uniform,4131,3,15
uniform,4132,4,11
uniform,4133,5,9
uniform,4134,6,15
uniform,4135,7,9
uniform,4136,8,3
uniform,4137,9,2
uniform,4138,10,2
uniform,4139,11,8
uniform,4140,12,3
uniform,4141,13,14
uniform,4142,14,0
uniform,4143,15,10
uniform,4144,0,12
uniform,4145,1,10
uniform,4146,2,15
uniform,4147,3,14
uniform,4148,4,7
uniform,4149,5,0
uniform,4150,6,1
uniform,4151,7,0
uniform,4152,8,10
uniform,4153,9,10
uniform,4154,10,9
uniform,4155,11,5
uniform,4156,12,14
uniform,4157,13,12
uniform,4158,14,7
uniform,4159,15,8
uniform,4160,0,14
uniform,4161,1,5
uniform,4162,2,7
uniform,4163,3,7
uniform,4164,4,0
uniform,4165,5,2
uniform,4166,6,8
uniform,4167,7,2
uniform,4168,8,14
uniform,4169,9,11
uniform,4170,10,0
uniform,4171,11,12
uniform,4172,12,1
uniform,4173,13,11
uniform,4174,14,7
uniform,4175,15,12
uniform,4176,0,15
uniform,4177,1,3
uniform,4178,2,1
uniform,4179,3,4
uniform,4180,4,10
uniform,4181,5,2
uniform,4182,6,0
uniform,4183,7,0
uniform,4184,8,3
uniform,4185,9,8
uniform,4186,10,2
uniform,4187,11,15
uniform,4188,12,8
uniform,4189,13,11
uniform,4190,14,1
uniform,4191,15,8
uniform,4192,0,9
uniform,4193,1,6
uniform,4194,2,13
uniform,4195,3,12
uniform,4196,4,9
uniform,4197,5,12
uniform,4198,6,13
uniform,4199,7,4
uniform,4200,8,11
uniform,4201,9,10
uniform,4202,10,5
uniform,4203,11,4
uniform,4204,12,15
uniform,4205,13,2
uniform,4206,14,1
uniform,4207,15,10
uniform,4208,0,15
uniform,4209,1,8
uniform,4210,2,9
uniform,4211,3,6
uniform,4212,4,14
uniform,4213,5,15
uniform,4214,6,3
uniform,4215,7,3
uniform,4216,8,12
uniform,4217,9,8
uniform,4218,10,3
uniform,4219,11,3
uniform,4220,12,11
uniform,4221,13,8
uniform,4222,14,8
uniform,4223,15,7
uniform,4224,0,4
uniform,4225,1,2
uniform,4226,2,13
uniform,4227,3,6
uniform,4228,4,10
uniform,4229,5,2
uniform,4230,6,5
uniform,4231,7,9
uniform,4232,8,10
uniform,4233,9,15
uniform,4234,10,7
uniform,4235,11,9
uniform,4236,12,9
uniform,4237,13,15
uniform,4238,14,8
uniform,4239,15,13
uniform,4240,0,1
uniform,4241,1,14
uniform,4242,2,15
uniform,4243,3,1
uniform,4244,4,5
uniform,4245,5,4
uniform,4246,6,8
uniform,4247,7,8
uniform,4248,8,3
uniform,4249,9,3
uniform,4250,10,7
uniform,4251,11,15
uniform,4252,12,9
uniform,4253,13,4
uniform,4254,14,6
uniform,4255,15,7
uniform,4256,0,14
uniform,4257,1,4
uniform,4258,2,4
uniform,4259,3,12
uniform,4260,4,6
uniform,4261,5,7
uniform,4262,6,12
uniform,4263,7,1
uniform,4264,8,0
uniform,4265,9,7
uniform,4266,10,5
uniform,4267,11,14
uniform,4268,12,14
uniform,4269,13,4
uniform,4270,14,15
uniform,4271,15,6
uniform,4272,0,7
uniform,4273,1,8
uniform,4274,2,3
uniform,4275,3,8
uniform,4276,4,13
uniform,4277,5,9
uniform,4278,6,4
uniform,4279,7,12
uniform,4280,8,2
uniform,4281,9,8
uniform,4282,10,7
uniform,4283,11,6
uniform,4284,12,3
uniform,4285,13,0
uniform,4286,14,8
uniform,4287,15,8
uniform,4288,0,10
uniform,4289,1,8
uniform,4290,2,10
uniform,4291,3,9
uniform,4292,4,0
uniform,4293,5,8
uniform,4294,6,9
uniform,4295,7,11
uniform,4296,8,6
uniform,4297,9,13
uniform,4298,10,5
uniform,4299,11,9
uniform,4300,12,9
uniform,4301,13,14
uniform,4302,14,1
uniform,4303,15,12
uniform,4304,0,5
uniform,4305,1,12
uniform,4306,2,7
uniform,4307,3,10
uniform,4308,4,1
uniform,4309,5,12
uniform,4310,6,7
uniform,4311,7,12
uniform,4312,8,7
uniform,4313,9,15
uniform,4314,10,11
uniform,4315,11,10
uniform,4316,12,8
uniform,4317,13,6
uniform,4318,14,8
uniform,4319,15,5
uniform,4320,0,4
uniform,4321,1,9
uniform,4322,2,8
uniform,4323,3,15
uniform,4324,4,0
uniform,4325,5,8
uniform,4326,6,0
uniform,4327,7,11
uniform,4328,8,13
uniform,4329,9,8
uniform,4330,10,12
uniform,4331,11,7
uniform,4332,12,4
uniform,4333,13,14
uniform,4334,14,5
uniform,4335,15,7
uniform,4336,0,5
uniform,4337,1,4
uniform,4338,2,5
uniform,4339,3,1
uniform,4340,4,5
uniform,4341,5,10
uniform,4342,6,1
uniform,4343,7,11
uniform,4344,8,7
uniform,4345,9,8
uniform,4346,10,1
uniform,4347,11,12
uniform,4348,12,10
uniform,4349,13,11
uniform,4350,14,13
uniform,4351,15,0
uniform,4352,0,8
uniform,4353,1,2
uniform,4354,2,4
uniform,4355,3,9
uniform,4356,4,5
uniform,4357,5,14
uniform,4358,6,15
uniform,4359,7,14
uniform,4360,8,13
uniform,4361,9,1
uniform,4362,10,15
uniform,4363,11,1
uniform,4364,12,3
uniform,4365,13,10
uniform,4366,14,4
uniform,4367,15,12
uniform,4368,0,2
uniform,4369,1,12
uniform,4370,2,0
uniform,4371,3,12
uniform,4372,4,10
uniform,4373,5,10
uniform,4374,6,9
uniform,4375,7,5
uniform,4376,8,15
uniform,4377,9,15
uniform,4378,10,15
uniform,4379,11,1
uniform,4380,12,1
uniform,4381,13,12
uniform,4382,14,3
uniform,4383,15,5
uniform,4384,0,5
uniform,4385,1,7
uniform,4386,2,8
uniform,4387,3,12
uniform,4388,4,10
uniform,4389,5,2
uniform,4390,6,0
uniform,4391,7,15
uniform,4392,8,15
uniform,4393,9,5
uniform,4394,10,13
uniform,4395,11,12
uniform,4396,12,10
uniform,4397,13,14
uniform,4398,14,11
uniform,4399,15,13
uniform,4400,0,8
uniform,4401,1,11
uniform,4402,2,7
uniform,4403,3,13
uniform,4404,4,12
uniform,4405,5,12
uniform,4406,6,9
uniform,4407,7,9
uniform,4408,8,13
uniform,4409,9,5
uniform,4410,10,7
uniform,4411,11,14
uniform,4412,12,3
uniform,4413,13,9
uniform,4414,14,8
uniform,4415,15,5
uniform,4416,0,8
uniform,4417,1,0
uniform,4418,2,13
uniform,4419,3,4
uniform,4420,4,3
uniform,4421,5,2
uniform,4422,6,12
uniform,4423,7,8
uniform,4424,8,3
uniform,4425,9,10
uniform,4426,10,8
uniform,4427,11,15
uniform,4428,12,9
uniform,4429,13,1
uniform,4430,14,7
uniform,4431,15,12
uniform,4432,0,1
uniform,4433,1,11
uniform,4434,2,7
uniform,4435,3,1
uniform,4436,4,0
uniform,4437,5,9
uniform,4438,6,8
uniform,4439,7,12
uniform,4440,8,7
uniform,4441,9,11
uniform,4442,10,12
uniform,4443,11,10
uniform,4444,12,1
uniform,4445,13,3
uniform,4446,14,4
uniform,4447,15,9
uniform,4448,0,14
uniform,4449,1,13
uniform,4450,2,11
uniform,4451,3,4
uniform,4452,4,15
uniform,4453,5,1
uniform,4454,6,3
uniform,4455,7,8
uniform,4456,8,4
uniform,4457,9,4
uniform,4458,10,14
uniform,4459,11,15
uniform,4460,12,13
uniform,4461,13,9
uniform,4462,14,10
uniform,4463,15,1
uniform,4464,0,5
uniform,4465,1,5
uniform,4466,2,11
uniform,4467,3,15
uniform,4468,4,1
uniform,4469,5,4
uniform,4470,6,8
uniform,4471,7,13
uniform,4472,8,11
uniform,4473,9,3
uniform,4474,10,9
uniform,4475,11,10
uniform,4476,12,3
uniform,4477,13,12
uniform,4478,14,3
uniform,4479,15,6
uniform,4480,0,14
uniform,4481,1,11
uniform,4482,2,12
uniform,4483,3,11
uniform,4484,4,2
uniform,4485,5,10
uniform,4486,6,11
uniform,4487,7,14
uniform,4488,8,9
uniform,4489,9,8
uniform,4490,10,14
uniform,4491,11,3
uniform,4492,12,7
uniform,4493,13,8
uniform,4494,14,0
uniform,4495,15,12
uniform,4496,0,5
uniform,4497,1,6
uniform,4498,2,3
uniform,4499,3,7
uniform,4500,4,1
uniform,4501,5,0
uniform,4502,6,3
uniform,4503,7,8
uniform,4504,8,0
uniform,4505,9,3
uniform,4506,10,5
uniform,4507,11,5
uniform,4508,12,10
uniform,4509,13,15
uniform,4510,14,6
uniform,4511,15,5
uniform,4512,0,1
uniform,4513,1,12
uniform,4514,2,14
uniform,4515,3,9
uniform,4516,4,10
uniform,4517,5,8
uniform,4518,6,9
uniform,4519,7,8
uniform,4520,8,11
uniform,4521,9,15
uniform,4522,10,5
uniform,4523,11,6
uniform,4524,12,4
uniform,4525,13,7
uniform,4526,14,13
uniform,4527,15,1
uniform,4528,0,2
uniform,4529,1,11
uniform,4530,2,6
uniform,4531,3,8
uniform,4532,4,6
uniform,4533,5,14
uniform,4534,6,7
uniform,4535,7,3
uniform,4536,8,7
uniform,4537,9,11
uniform,4538,10,13
uniform,4539,11,3
uniform,4540,12,2
uniform,4541,13,15
uniform,4542,14,15
uniform,4543,15,8
uniform,4544,0,7
uniform,4545,1,9
uniform,4546,2,5
uniform,4547,3,12
uniform,4548,4,0
uniform,4549,5,9
uniform,4550,6,3
uniform,4551,7,8
uniform,4552,8,6
uniform,4553,9,12
uniform,4554,10,4
uniform,4555,11,5
uniform,4556,12,6
uniform,4557,13,5
uniform,4558,14,1
uniform,4559,15,12
uniform,4560,0,12
uniform,4561,1,11
uniform,4562,2,15
uniform,4563,3,13
uniform,4564,4,10
uniform,4565,5,3
uniform,4566,6,3
uniform,4567,7,14
uniform,4568,8,14
uniform,4569,9,3
uniform,4570,10,12
uniform,4571,11,6
uniform,4572,12,1
uniform,4573,13,6
uniform,4574,14,5
uniform,4575,15,4
uniform,4576,0,5
uniform,4577,1,14
uniform,4578,2,4
uniform,4579,3,9
uniform,4580,4,10
uniform,4581,5,9
uniform,4582,6,11
uniform,4583,7,12
uniform,4584,8,2
uniform,4585,9,13
uniform,4586,10,15
uniform,4587,11,4
uniform,4588,12,1
uniform,4589,13,0
uniform,4590,14,7
uniform,4591,15,4
uniform,4592,0,5
uniform,4593,1,5
uniform,4594,2,9
uniform,4595,3,4
uniform,4596,4,1
uniform,4597,5,14
uniform,4598,6,8
uniform,4599,7,1
uniform,4600,8,1
uniform,4601,9,7
uniform,4602,10,8
uniform,4603,11,4
uniform,4604,12,13
uniform,4605,13,12
uniform,4606,14,8
uniform,4607,15,2
uniform,4608,0,2
uniform,4609,1,13
uniform,4610,2,3
uniform,4611,3,6
uniform,4612,4,12
uniform,4613,5,6
uniform,4614,6,1
uniform,4615,7,4
uniform,4616,8,14
uniform,4617,9,13
uniform,4618,10,13
uniform,4619,11,9
uniform,4620,12,1
uniform,4621,13,4
uniform,4622,14,2
uniform,4623,15,1
uniform,4624,0,10
uniform,4625,1,8
uniform,4626,2,11
uniform,4627,3,8
uniform,4628,4,3
uniform,4629,5,14
uniform,4630,6,5
uniform,4631,7,4
uniform,4632,8,3
uniform,4633,9,15
uniform,4634,10,4
uniform,4635,11,5
uniform,4636,12,9
uniform,4637,13,1
uniform,4638,14,8
uniform,4639,15,12
uniform,4640,0,8
uniform,4641,1,9
uniform,4642,2,13
uniform,4643,3,4
uniform,4644,4,11
uniform,4645,5,15
uniform,4646,6,0
uniform,4647,7,15
uniform,4648,8,12
uniform,4649,9,6
uniform,4650,10,11
uniform,4651,11,0
uniform,4652,12,1
uniform,4653,13,2
uniform,4654,14,6
uniform,4655,15,7
uniform,4656,0,6
uniform,4657,1,0
uniform,4658,2,0
uniform,4659,3,0
uniform,4660,4,6
uniform,4661,5,9
uniform,4662,6,14
uniform,4663,7,15
uniform,4664,8,9
uniform,4665,9,12
uniform,4666,10,13
uniform,4667,11,6
uniform,4668,12,2
uniform,4669,13,15
uniform,4670,14,6
uniform,4671,15,14
uniform,4672,0,8
uniform,4673,1,9
uniform,4674,2,0
uniform,4675,3,13
uniform,4676,4,13
uniform,4677,5,11
uniform,4678,6,1
uniform,4679,7,13
uniform,4680,8,5
uniform,4681,9,6
uniform,4682,10,14
uniform,4683,11,6
uniform,4684,12,1
uniform,4685,13,2
uniform,4686,14,15
uniform,4687,15,13
uniform,4688,0,6
uniform,4689,1,2
uniform,4690,2,13
uniform,4691,3,2
uniform,4692,4,0
uniform,4693,5,13
uniform,4694,6,10
uniform,4695,7,9
uniform,4696,8,4
uniform,4697,9,7
uniform,4698,10,4
uniform,4699,11,14
uniform,4700,12,10
uniform,4701,13,5
uniform,4702,14,7
uniform,4703,15,6
uniform,4704,0,6
uniform,4705,1,2
uniform,4706,2,9
uniform,4707,3,6
uniform,4708,4,10
uniform,4709,5,10
uniform,4710,6,11
uniform,4711,7,3
uniform,4712,8,7
uniform,4713,9,4
uniform,4714,10,11
uniform,4715,11,2
uniform,4716,12,3
uniform,4717,13,5
uniform,4718,14,2
uniform,4719,15,5
uniform,4720,0,1
uniform,4721,1,12
uniform,4722,2,9
uniform,4723,3,2
uniform,4724,4,8
uniform,4725,5,13
uniform,4726,6,3
uniform,4727,7,11
uniform,4728,8,10
uniform,4729,9,10
uniform,4730,10,8
uniform,4731,11,2
uniform,4732,12,7
uniform,4733,13,11
uniform,4734,14,9
uniform,4735,15,10
uniform,4736,0,12
uniform,4737,1,2
uniform,4738,2,9
uniform,4739,3,5
uniform,4740,4,3
uniform,4741,5,11
uniform,4742,6,9
uniform,4743,7,10
uniform,4744,8,1
uniform,4745,9,0
uniform,4746,10,8
uniform,4747,11,12
uniform,4748,12,7
uniform,4749,13,9
uniform,4750,14,7
uniform,4751,15,9
uniform,4752,0,7
uniform,4753,1,13
uniform,4754,2,9
uniform,4755,3,2
uniform,4756,4,3
uniform,4757,5,4
uniform,4758,6,13
uniform,4759,7,14
uniform,4760,8,5
uniform,4761,9,1
uniform,4762,10,13
uniform,4763,11,7
uniform,4764,12,15
uniform,4765,13,7
uniform,4766,14,15
uniform,4767,15,0
uniform,4768,0,8
uniform,4769,1,2
uniform,4770,2,5
uniform,4771,3,1
uniform,4772,4,12
uniform,4773,5,10
uniform,4774,6,5
uniform,4775,7,1
uniform,4776,8,5
uniform,4777,9,0
uniform,4778,10,7
uniform,4779,11,1
uniform,4780,12,7
uniform,4781,13,3
uniform,4782,14,11
uniform,4783,15,8
uniform,4784,0,15
uniform,4785,1,11
uniform,4786,2,3
uniform,4787,3,8
uniform,4788,4,11
uniform,4789,5,13
uniform,4790,6,5
uniform,4791,7,13
uniform,4792,8,0
uniform,4793,9,8
uniform,4794,10,2
uniform,4795,11,15
uniform,4796,12,15
uniform,4797,13,11
uniform,4798,14,9
uniform,4799,15,13
uniform,4800,0,6
uniform,4801,1,6
uniform,4802,2,14
uniform,4803,3,4
uniform,4804,4,2
uniform,4805,5,0
uniform,4806,6,14
uniform,4807,7,9
uniform,4808,8,5
uniform,4809,9,0
uniform,4810,10,5
uniform,4811,11,10
uniform,4812,12,9
uniform,4813,13,6
uniform,4814,14,15
uniform,4815,15,9
uniform,4816,0,2
uniform,4817,1,11
uniform,4818,2,14
uniform,4819,3,6
uniform,4820,4,6
uniform,4821,5,15
uniform,4822,6,0
uniform,4823,7,8
uniform,4824,8,1
uniform,4825,9,11
uniform,4826,10,11
uniform,4827,11,9
uniform,4828,12,14
uniform,4829,13,14
uniform,4830,14,13
uniform,4831,15,0
uniform,4832,0,3
uniform,4833,1,4
uniform,4834,2,8
uniform,4835,3,13
uniform,4836,4,7
uniform,4837,5,7
uniform,4838,6,2
uniform,4839,7,1
uniform,4840,8,0
uniform,4841,9,0
uniform,4842,10,4
uniform,4843,11,6
uniform,4844,12,11
uniform,4845,13,2
uniform,4846,14,9
uniform,4847,15,11
uniform,4848,0,14
uniform,4849,1,4
uniform,4850,2,11
uniform,4851,3,4
uniform,4852,4,1
uniform,4853,5,11
uniform,4854,6,13
uniform,4855,7,2
uniform,4856,8,11
uniform,4857,9,5
uniform,4858,10,0
uniform,4859,11,14
uniform,4860,12,14
uniform,4861,13,12
uniform,4862,14,3
uniform,4863,15,3
uniform,4864,0,5
uniform,4865,1,14
uniform,4866,2,6
uniform,4867,3,6
uniform,4868,4,8
uniform,4869,5,4
uniform,4870,6,12
uniform,4871,7,13
uniform,4872,8,15
uniform,4873,9,8
uniform,4874,10,7
uniform,4875,11,12
uniform,4876,12,5
uniform,4877,13,8
uniform,4878,14,15
uniform,4879,15,13
uniform,4880,0,11
uniform,4881,1,12
uniform,4882,2,14
uniform,4883,3,8
uniform,4884,4,7
uniform,4885,5,2
uniform,4886,6,13
uniform,4887,7,1
uniform,4888,8,3
uniform,4889,9,14
uniform,4890,10,0
uniform,4891,11,4
uniform,4892,12,2
uniform,4893,13,6
uniform,4894,14,15
uniform,4895,15,12
uniform,4896,0,6
uniform,4897,1,8
uniform,4898,2,9
uniform,4899,3,2
uniform,4900,4,7
uniform,4901,5,2
uniform,4902,6,7
uniform,4903,7,2
uniform,4904,8,15
uniform,4905,9,6
uniform,4906,10,12
uniform,4907,11,2
uniform,4908,12,9
uniform,4909,13,8
uniform,4910,14,2
uniform,4911,15,8
uniform,4912,0,6
uniform,4913,1,11
uniform,4914,2,6
uniform,4915,3,12
uniform,4916,4,15
uniform,4917,5,0
uniform,4918,6,14
uniform,4919,7,11
uniform,4920,8,10
uniform,4921,9,13
uniform,4922,10,4
uniform,4923,11,0
uniform,4924,12,2
uniform,4925,13,11
uniform,4926,14,15
uniform,4927,15,8
uniform,4928,0,6
uniform,4929,1,6
uniform,4930,2,6
uniform,4931,3,1
uniform,4932,4,6
uniform,4933,5,3
uniform,4934,6,0
uniform,4935,7,8
uniform,4936,8,5
uniform,4937,9,14
uniform,4938,10,6
uniform,4939,11,10
uniform,4940,12,7
uniform,4941,13,6
uniform,4942,14,8
uniform,4943,15,0
uniform,4944,0,1
uniform,4945,1,4
uniform,4946,2,6
uniform,4947,3,11
uniform,4948,4,0
uniform,4949,5,2
uniform,4950,6,11
uniform,4951,7,15
uniform,4952,8,15
uniform,4953,9,0
uniform,4954,10,7
uniform,4955,11,1
uniform,4956,12,8
uniform,4957,13,12
uniform,4958,14,2
uniform,4959,15,3
uniform,4960,0,12
uniform,4961,1,14
uniform,4962,2,11
uniform,4963,3,10
uniform,4964,4,12
uniform,4965,5,0
uniform,4966,6,4
uniform,4967,7,9
uniform,4968,8,10
uniform,4969,9,10
uniform,4970,10,14
uniform,4971,11,4
uniform,4972,12,11
uniform,4973,13,5
uniform,4974,14,1
uniform,4975,15,2
uniform,4976,0,8
uniform,4977,1,2
uniform,4978,2,3
uniform,4979,3,14
uniform,4980,4,12
uniform,4981,5,15
uniform,4982,6,3
uniform,4983,7,9
uniform,4984,8,13
uniform,4985,9,10
uniform,4986,10,13
uniform,4987,11,6
uniform,4988,12,0
uniform,4989,13,11
uniform,4990,14,7
uniform,4991,15,4
uniform,4992,0,12
uniform,4993,1,12
uniform,4994,2,3
uniform,4995,3,10
uniform,4996,4,11
uniform,4997,5,4
uniform,4998,6,12
uniform,4999,7,2
